Estacion;Fecha;Hora;Carril 1 ligeros ;Carril 1 pesados;Carril 2 ligeros ;Carril 2 pesados;Carril 3 ligeros ;Carril 3 pesados;Carril 4 ligeros ;Carril 4 pesados;Carril 5 ligeros ;Carril 5 pesados;Carril 6 ligeros ;Carril 6 pesados
00303 ; 15/10/2025 ; 14:00 ; 00557 ; 00304 ; 00653 ; 00040 ; 00000 ; 00000 ; 00792 ; 00266 ; 00465 ; 00028 ; 00000 ; 00000
00303 ; 15/10/2025 ; 15:00 ; 00702 ; 00286 ; 00861 ; 00033 ; 00000 ; 00000 ; 00733 ; 00218 ; 00468 ; 00010 ; 00000 ; 00000
00303 ; 15/10/2025 ; 16:00 ; 00692 ; 00314 ; 00829 ; 00028 ; 00000 ; 00000 ; 00678 ; 00258 ; 00426 ; 00030 ; 00000 ; 00000
00303 ; 15/10/2025 ; 17:00 ; 00773 ; 00293 ; 01024 ; 00044 ; 00000 ; 00000 ; 00727 ; 00230 ; 00461 ; 00011 ; 00000 ; 00000
00303 ; 15/10/2025 ; 18:00 ; 00890 ; 00250 ; 01092 ; 00042 ; 00000 ; 00000 ; 00769 ; 00199 ; 00447 ; 00016 ; 00000 ; 00000
00303 ; 15/10/2025 ; 19:00 ; 00715 ; 00208 ; 00797 ; 00041 ; 00000 ; 00000 ; 00767 ; 00165 ; 00425 ; 00008 ; 00000 ; 00000
00303 ; 15/10/2025 ; 20:00 ; 00561 ; 00166 ; 00473 ; 00014 ; 00000 ; 00000 ; 00714 ; 00138 ; 00335 ; 00014 ; 00000 ; 00000
00303 ; 15/10/2025 ; 21:00 ; 00453 ; 00136 ; 00262 ; 00008 ; 00000 ; 00000 ; 00569 ; 00099 ; 00199 ; 00002 ; 00000 ; 00000
00303 ; 15/10/2025 ; 22:00 ; 00336 ; 00094 ; 00150 ; 00007 ; 00000 ; 00000 ; 00456 ; 00080 ; 00141 ; 00005 ; 00000 ; 00000
00303 ; 15/10/2025 ; 23:00 ; 00287 ; 00081 ; 00131 ; 00006 ; 00000 ; 00000 ; 00256 ; 00069 ; 00046 ; 00001 ; 00000 ; 00000
00303 ; 15/10/2025 ; 24:00 ; 00092 ; 00059 ; 00028 ; 00004 ; 00000 ; 00000 ; 00120 ; 00050 ; 00008 ; 00001 ; 00000 ; 00000
00303 ; 16/10/2025 ; 01:00 ; 00033 ; 00037 ; 00014 ; 00000 ; 00000 ; 00000 ; 00065 ; 00053 ; 00006 ; 00000 ; 00000 ; 00000
00303 ; 16/10/2025 ; 02:00 ; 00029 ; 00049 ; 00006 ; 00002 ; 00000 ; 00000 ; 00030 ; 00047 ; 00001 ; 00001 ; 00000 ; 00000
00303 ; 16/10/2025 ; 03:00 ; 00018 ; 00035 ; 00007 ; 00002 ; 00000 ; 00000 ; 00025 ; 00051 ; 00003 ; 00004 ; 00000 ; 00000
00303 ; 16/10/2025 ; 04:00 ; 00027 ; 00056 ; 00018 ; 00002 ; 00000 ; 00000 ; 00029 ; 00059 ; 00003 ; 00002 ; 00000 ; 00000
00303 ; 16/10/2025 ; 05:00 ; 00065 ; 00045 ; 00017 ; 00001 ; 00000 ; 00000 ; 00082 ; 00062 ; 00007 ; 00001 ; 00000 ; 00000
00303 ; 16/10/2025 ; 06:00 ; 00212 ; 00076 ; 00061 ; 00005 ; 00000 ; 00000 ; 00525 ; 00103 ; 00165 ; 00013 ; 00000 ; 00000
00303 ; 16/10/2025 ; 07:00 ; 00418 ; 00145 ; 00265 ; 00007 ; 00000 ; 00000 ; 00590 ; 00192 ; 00323 ; 00009 ; 00000 ; 00000
00303 ; 16/10/2025 ; 08:00 ; 00764 ; 00218 ; 00993 ; 00028 ; 00000 ; 00000 ; 00968 ; 00216 ; 00619 ; 00020 ; 00000 ; 00000
00303 ; 16/10/2025 ; 09:00 ; 00686 ; 00260 ; 00788 ; 00041 ; 00000 ; 00000 ; 00799 ; 00247 ; 00555 ; 00023 ; 00000 ; 00000
00303 ; 16/10/2025 ; 10:00 ; 00633 ; 00277 ; 00644 ; 00037 ; 00000 ; 00000 ; 00592 ; 00281 ; 00308 ; 00030 ; 00000 ; 00000
00303 ; 16/10/2025 ; 11:00 ; 00563 ; 00273 ; 00510 ; 00029 ; 00000 ; 00000 ; 00501 ; 00300 ; 00298 ; 00030 ; 00000 ; 00000
00303 ; 16/10/2025 ; 12:00 ; 00560 ; 00278 ; 00484 ; 00043 ; 00000 ; 00000 ; 00590 ; 00294 ; 00298 ; 00026 ; 00000 ; 00000
00303 ; 16/10/2025 ; 13:00 ; 00571 ; 00257 ; 00542 ; 00035 ; 00000 ; 00000 ; 00634 ; 00260 ; 00319 ; 00017 ; 00000 ; 00000
00303 ; 16/10/2025 ; 14:00 ; 00628 ; 00250 ; 00659 ; 00032 ; 00000 ; 00000 ; 00693 ; 00284 ; 00460 ; 00026 ; 00000 ; 00000
00303 ; 16/10/2025 ; 15:00 ; 00804 ; 00235 ; 00944 ; 00023 ; 00000 ; 00000 ; 00632 ; 00292 ; 00435 ; 00030 ; 00000 ; 00000
00303 ; 16/10/2025 ; 16:00 ; 00730 ; 00244 ; 00862 ; 00032 ; 00000 ; 00000 ; 00639 ; 00263 ; 00457 ; 00019 ; 00000 ; 00000
00303 ; 16/10/2025 ; 17:00 ; 00864 ; 00233 ; 01034 ; 00026 ; 00000 ; 00000 ; 00642 ; 00234 ; 00392 ; 00014 ; 00000 ; 00000
00303 ; 16/10/2025 ; 18:00 ; 00892 ; 00217 ; 01042 ; 00021 ; 00000 ; 00000 ; 00778 ; 00198 ; 00383 ; 00010 ; 00000 ; 00000
00303 ; 16/10/2025 ; 19:00 ; 00826 ; 00152 ; 00718 ; 00017 ; 00000 ; 00000 ; 00760 ; 00168 ; 00398 ; 00005 ; 00000 ; 00000
00303 ; 16/10/2025 ; 20:00 ; 00628 ; 00145 ; 00474 ; 00021 ; 00000 ; 00000 ; 00689 ; 00139 ; 00327 ; 00012 ; 00000 ; 00000
00303 ; 16/10/2025 ; 21:00 ; 00507 ; 00116 ; 00302 ; 00016 ; 00000 ; 00000 ; 00577 ; 00078 ; 00192 ; 00006 ; 00000 ; 00000
00303 ; 16/10/2025 ; 22:00 ; 00369 ; 00091 ; 00173 ; 00003 ; 00000 ; 00000 ; 00538 ; 00069 ; 00133 ; 00005 ; 00000 ; 00000
00303 ; 16/10/2025 ; 23:00 ; 00352 ; 00070 ; 00163 ; 00004 ; 00000 ; 00000 ; 00337 ; 00075 ; 00064 ; 00000 ; 00000 ; 00000
00303 ; 16/10/2025 ; 24:00 ; 00129 ; 00050 ; 00037 ; 00005 ; 00000 ; 00000 ; 00148 ; 00070 ; 00019 ; 00001 ; 00000 ; 00000
00303 ; 17/10/2025 ; 01:00 ; 00055 ; 00039 ; 00009 ; 00002 ; 00000 ; 00000 ; 00080 ; 00057 ; 00008 ; 00000 ; 00000 ; 00000
00303 ; 17/10/2025 ; 02:00 ; 00026 ; 00026 ; 00009 ; 00001 ; 00000 ; 00000 ; 00034 ; 00059 ; 00011 ; 00001 ; 00000 ; 00000
00303 ; 17/10/2025 ; 03:00 ; 00014 ; 00031 ; 00013 ; 00003 ; 00000 ; 00000 ; 00025 ; 00047 ; 00001 ; 00001 ; 00000 ; 00000
00303 ; 17/10/2025 ; 04:00 ; 00033 ; 00040 ; 00012 ; 00001 ; 00000 ; 00000 ; 00029 ; 00080 ; 00004 ; 00003 ; 00000 ; 00000
00303 ; 17/10/2025 ; 05:00 ; 00072 ; 00051 ; 00014 ; 00003 ; 00000 ; 00000 ; 00089 ; 00094 ; 00009 ; 00002 ; 00000 ; 00000
00303 ; 17/10/2025 ; 06:00 ; 00200 ; 00072 ; 00066 ; 00000 ; 00000 ; 00000 ; 00511 ; 00100 ; 00154 ; 00003 ; 00000 ; 00000
00303 ; 17/10/2025 ; 07:00 ; 00447 ; 00137 ; 00255 ; 00015 ; 00000 ; 00000 ; 00648 ; 00172 ; 00284 ; 00017 ; 00000 ; 00000
00303 ; 17/10/2025 ; 08:00 ; 00782 ; 00204 ; 00916 ; 00027 ; 00000 ; 00000 ; 00970 ; 00199 ; 00582 ; 00020 ; 00000 ; 00000
00303 ; 17/10/2025 ; 09:00 ; 00689 ; 00243 ; 00765 ; 00032 ; 00000 ; 00000 ; 00814 ; 00251 ; 00524 ; 00020 ; 00000 ; 00000
00303 ; 17/10/2025 ; 10:00 ; 00608 ; 00295 ; 00631 ; 00032 ; 00000 ; 00000 ; 00672 ; 00246 ; 00296 ; 00017 ; 00000 ; 00000
00303 ; 17/10/2025 ; 11:00 ; 00568 ; 00266 ; 00509 ; 00031 ; 00000 ; 00000 ; 00542 ; 00288 ; 00283 ; 00026 ; 00000 ; 00000
00303 ; 17/10/2025 ; 12:00 ; 00583 ; 00276 ; 00533 ; 00033 ; 00000 ; 00000 ; 00598 ; 00293 ; 00311 ; 00018 ; 00000 ; 00000
00303 ; 17/10/2025 ; 13:00 ; 00597 ; 00291 ; 00619 ; 00025 ; 00000 ; 00000 ; 00702 ; 00300 ; 00379 ; 00024 ; 00000 ; 00000
00303 ; 17/10/2025 ; 14:00 ; 00747 ; 00261 ; 00844 ; 00045 ; 00000 ; 00000 ; 00752 ; 00248 ; 00454 ; 00011 ; 00000 ; 00000
00303 ; 17/10/2025 ; 15:00 ; 00917 ; 00204 ; 01192 ; 00028 ; 00000 ; 00000 ; 00813 ; 00223 ; 00510 ; 00012 ; 00000 ; 00000
00303 ; 17/10/2025 ; 16:00 ; 00823 ; 00267 ; 01077 ; 00048 ; 00000 ; 00000 ; 00755 ; 00217 ; 00434 ; 00019 ; 00000 ; 00000
00303 ; 17/10/2025 ; 17:00 ; 00810 ; 00246 ; 00958 ; 00024 ; 00000 ; 00000 ; 00694 ; 00176 ; 00338 ; 00007 ; 00000 ; 00000
00303 ; 17/10/2025 ; 18:00 ; 00823 ; 00220 ; 00954 ; 00030 ; 00000 ; 00000 ; 00740 ; 00141 ; 00349 ; 00003 ; 00000 ; 00000
00303 ; 17/10/2025 ; 19:00 ; 00754 ; 00198 ; 00795 ; 00032 ; 00000 ; 00000 ; 00738 ; 00151 ; 00424 ; 00006 ; 00000 ; 00000
00303 ; 17/10/2025 ; 20:00 ; 00684 ; 00148 ; 00559 ; 00017 ; 00000 ; 00000 ; 00738 ; 00114 ; 00313 ; 00010 ; 00000 ; 00000
00303 ; 17/10/2025 ; 21:00 ; 00574 ; 00135 ; 00379 ; 00016 ; 00000 ; 00000 ; 00700 ; 00088 ; 00233 ; 00006 ; 00000 ; 00000
00303 ; 17/10/2025 ; 22:00 ; 00403 ; 00096 ; 00234 ; 00010 ; 00000 ; 00000 ; 00584 ; 00068 ; 00170 ; 00004 ; 00000 ; 00000
00303 ; 17/10/2025 ; 23:00 ; 00356 ; 00074 ; 00155 ; 00006 ; 00000 ; 00000 ; 00433 ; 00059 ; 00091 ; 00001 ; 00000 ; 00000
00303 ; 17/10/2025 ; 24:00 ; 00168 ; 00065 ; 00054 ; 00005 ; 00000 ; 00000 ; 00270 ; 00064 ; 00037 ; 00004 ; 00000 ; 00000
00303 ; 18/10/2025 ; 01:00 ; 00129 ; 00054 ; 00037 ; 00004 ; 00000 ; 00000 ; 00242 ; 00047 ; 00033 ; 00000 ; 00000 ; 00000
00303 ; 18/10/2025 ; 02:00 ; 00048 ; 00033 ; 00013 ; 00005 ; 00000 ; 00000 ; 00089 ; 00042 ; 00006 ; 00000 ; 00000 ; 00000
00303 ; 18/10/2025 ; 03:00 ; 00039 ; 00037 ; 00013 ; 00002 ; 00000 ; 00000 ; 00049 ; 00053 ; 00001 ; 00001 ; 00000 ; 00000
00303 ; 18/10/2025 ; 04:00 ; 00037 ; 00041 ; 00014 ; 00006 ; 00000 ; 00000 ; 00047 ; 00045 ; 00005 ; 00000 ; 00000 ; 00000
00303 ; 18/10/2025 ; 05:00 ; 00040 ; 00026 ; 00012 ; 00005 ; 00000 ; 00000 ; 00070 ; 00063 ; 00006 ; 00001 ; 00000 ; 00000
00303 ; 18/10/2025 ; 06:00 ; 00106 ; 00047 ; 00030 ; 00000 ; 00000 ; 00000 ; 00170 ; 00087 ; 00020 ; 00004 ; 00000 ; 00000
00303 ; 18/10/2025 ; 07:00 ; 00182 ; 00074 ; 00047 ; 00004 ; 00000 ; 00000 ; 00186 ; 00115 ; 00043 ; 00005 ; 00000 ; 00000
00303 ; 18/10/2025 ; 08:00 ; 00267 ; 00129 ; 00113 ; 00008 ; 00000 ; 00000 ; 00304 ; 00149 ; 00091 ; 00014 ; 00000 ; 00000
00303 ; 18/10/2025 ; 09:00 ; 00357 ; 00132 ; 00190 ; 00013 ; 00000 ; 00000 ; 00450 ; 00119 ; 00157 ; 00016 ; 00000 ; 00000
00303 ; 18/10/2025 ; 10:00 ; 00525 ; 00147 ; 00306 ; 00006 ; 00000 ; 00000 ; 00561 ; 00161 ; 00223 ; 00013 ; 00000 ; 00000
00303 ; 18/10/2025 ; 11:00 ; 00684 ; 00152 ; 00465 ; 00014 ; 00000 ; 00000 ; 00637 ; 00161 ; 00270 ; 00004 ; 00000 ; 00000
00303 ; 18/10/2025 ; 12:00 ; 00796 ; 00152 ; 00605 ; 00012 ; 00000 ; 00000 ; 00639 ; 00156 ; 00250 ; 00018 ; 00000 ; 00000
00303 ; 18/10/2025 ; 13:00 ; 00811 ; 00150 ; 00569 ; 00013 ; 00000 ; 00000 ; 00645 ; 00165 ; 00298 ; 00011 ; 00000 ; 00000
00303 ; 18/10/2025 ; 14:00 ; 00764 ; 00129 ; 00550 ; 00014 ; 00000 ; 00000 ; 00717 ; 00141 ; 00321 ; 00014 ; 00000 ; 00000
00303 ; 18/10/2025 ; 15:00 ; 00634 ; 00115 ; 00429 ; 00011 ; 00000 ; 00000 ; 00548 ; 00124 ; 00193 ; 00002 ; 00000 ; 00000
00303 ; 18/10/2025 ; 16:00 ; 00578 ; 00111 ; 00350 ; 00008 ; 00000 ; 00000 ; 00531 ; 00110 ; 00173 ; 00005 ; 00000 ; 00000
00303 ; 18/10/2025 ; 17:00 ; 00732 ; 00108 ; 00500 ; 00012 ; 00000 ; 00000 ; 00545 ; 00128 ; 00187 ; 00009 ; 00000 ; 00000
00303 ; 18/10/2025 ; 18:00 ; 00795 ; 00095 ; 00566 ; 00009 ; 00000 ; 00000 ; 00626 ; 00132 ; 00243 ; 00004 ; 00000 ; 00000
00303 ; 18/10/2025 ; 19:00 ; 00789 ; 00082 ; 00536 ; 00004 ; 00000 ; 00000 ; 00690 ; 00129 ; 00326 ; 00008 ; 00000 ; 00000
00303 ; 18/10/2025 ; 20:00 ; 00660 ; 00076 ; 00401 ; 00003 ; 00000 ; 00000 ; 00813 ; 00104 ; 00381 ; 00007 ; 00000 ; 00000
00303 ; 18/10/2025 ; 21:00 ; 00539 ; 00075 ; 00281 ; 00006 ; 00000 ; 00000 ; 00821 ; 00076 ; 00362 ; 00004 ; 00000 ; 00000
00303 ; 18/10/2025 ; 22:00 ; 00416 ; 00043 ; 00151 ; 00006 ; 00000 ; 00000 ; 00655 ; 00071 ; 00195 ; 00001 ; 00000 ; 00000
00303 ; 18/10/2025 ; 23:00 ; 00268 ; 00041 ; 00077 ; 00005 ; 00000 ; 00000 ; 00480 ; 00071 ; 00135 ; 00003 ; 00000 ; 00000
00303 ; 18/10/2025 ; 24:00 ; 00203 ; 00060 ; 00065 ; 00007 ; 00000 ; 00000 ; 00355 ; 00048 ; 00079 ; 00001 ; 00000 ; 00000
00303 ; 19/10/2025 ; 01:00 ; 00156 ; 00035 ; 00061 ; 00003 ; 00000 ; 00000 ; 00258 ; 00047 ; 00034 ; 00001 ; 00000 ; 00000
00303 ; 19/10/2025 ; 02:00 ; 00084 ; 00039 ; 00023 ; 00002 ; 00000 ; 00000 ; 00104 ; 00039 ; 00012 ; 00002 ; 00000 ; 00000
00303 ; 19/10/2025 ; 03:00 ; 00049 ; 00032 ; 00016 ; 00003 ; 00000 ; 00000 ; 00067 ; 00041 ; 00006 ; 00001 ; 00000 ; 00000
00303 ; 19/10/2025 ; 04:00 ; 00046 ; 00025 ; 00011 ; 00003 ; 00000 ; 00000 ; 00049 ; 00043 ; 00004 ; 00000 ; 00000 ; 00000
00303 ; 19/10/2025 ; 05:00 ; 00037 ; 00020 ; 00013 ; 00004 ; 00000 ; 00000 ; 00048 ; 00036 ; 00003 ; 00000 ; 00000 ; 00000
00303 ; 19/10/2025 ; 06:00 ; 00085 ; 00031 ; 00024 ; 00003 ; 00000 ; 00000 ; 00110 ; 00028 ; 00006 ; 00001 ; 00000 ; 00000
00303 ; 19/10/2025 ; 07:00 ; 00137 ; 00024 ; 00021 ; 00003 ; 00000 ; 00000 ; 00142 ; 00051 ; 00015 ; 00000 ; 00000 ; 00000
00303 ; 19/10/2025 ; 08:00 ; 00189 ; 00028 ; 00047 ; 00004 ; 00000 ; 00000 ; 00184 ; 00040 ; 00017 ; 00001 ; 00000 ; 00000
00303 ; 19/10/2025 ; 09:00 ; 00296 ; 00029 ; 00065 ; 00005 ; 00000 ; 00000 ; 00348 ; 00045 ; 00051 ; 00001 ; 00000 ; 00000
00303 ; 19/10/2025 ; 10:00 ; 00426 ; 00039 ; 00146 ; 00006 ; 00000 ; 00000 ; 00581 ; 00042 ; 00119 ; 00005 ; 00000 ; 00000
00303 ; 19/10/2025 ; 11:00 ; 00549 ; 00047 ; 00227 ; 00006 ; 00000 ; 00000 ; 00610 ; 00052 ; 00153 ; 00002 ; 00000 ; 00000
00303 ; 19/10/2025 ; 12:00 ; 00622 ; 00041 ; 00265 ; 00002 ; 00000 ; 00000 ; 00645 ; 00065 ; 00166 ; 00002 ; 00000 ; 00000
00303 ; 19/10/2025 ; 13:00 ; 00736 ; 00032 ; 00348 ; 00004 ; 00000 ; 00000 ; 00680 ; 00060 ; 00205 ; 00005 ; 00000 ; 00000
00303 ; 19/10/2025 ; 14:00 ; 00729 ; 00047 ; 00387 ; 00006 ; 00000 ; 00000 ; 00693 ; 00065 ; 00237 ; 00003 ; 00000 ; 00000
00303 ; 19/10/2025 ; 15:00 ; 00526 ; 00052 ; 00238 ; 00001 ; 00000 ; 00000 ; 00501 ; 00049 ; 00097 ; 00002 ; 00000 ; 00000
00303 ; 19/10/2025 ; 16:00 ; 00504 ; 00053 ; 00204 ; 00002 ; 00000 ; 00000 ; 00500 ; 00040 ; 00097 ; 00000 ; 00000 ; 00000
00303 ; 19/10/2025 ; 17:00 ; 00651 ; 00053 ; 00305 ; 00004 ; 00000 ; 00000 ; 00590 ; 00047 ; 00142 ; 00000 ; 00000 ; 00000
00303 ; 19/10/2025 ; 18:00 ; 00729 ; 00066 ; 00461 ; 00008 ; 00000 ; 00000 ; 00615 ; 00047 ; 00172 ; 00001 ; 00000 ; 00000
00303 ; 19/10/2025 ; 19:00 ; 00747 ; 00094 ; 00472 ; 00005 ; 00000 ; 00000 ; 00643 ; 00037 ; 00166 ; 00001 ; 00000 ; 00000
00303 ; 19/10/2025 ; 20:00 ; 00737 ; 00080 ; 00465 ; 00008 ; 00000 ; 00000 ; 00655 ; 00035 ; 00201 ; 00003 ; 00000 ; 00000
00303 ; 19/10/2025 ; 21:00 ; 00570 ; 00110 ; 00375 ; 00010 ; 00000 ; 00000 ; 00574 ; 00028 ; 00127 ; 00002 ; 00000 ; 00000
00303 ; 19/10/2025 ; 22:00 ; 00349 ; 00165 ; 00173 ; 00008 ; 00000 ; 00000 ; 00435 ; 00033 ; 00083 ; 00003 ; 00000 ; 00000
00303 ; 19/10/2025 ; 23:00 ; 00201 ; 00147 ; 00088 ; 00006 ; 00000 ; 00000 ; 00223 ; 00040 ; 00030 ; 00000 ; 00000 ; 00000
00303 ; 19/10/2025 ; 24:00 ; 00095 ; 00086 ; 00063 ; 00011 ; 00000 ; 00000 ; 00136 ; 00065 ; 00006 ; 00000 ; 00000 ; 00000
00315 ; 13/10/2025 ; 01:00 ; 00061 ; 00079 ; 00010 ; 00003 ; 00000 ; 00000 ; 00028 ; 00011 ; 00041 ; 00046 ; 00000 ; 00000
00315 ; 13/10/2025 ; 02:00 ; 00036 ; 00081 ; 00008 ; 00004 ; 00000 ; 00000 ; 00014 ; 00009 ; 00022 ; 00033 ; 00000 ; 00000
00315 ; 13/10/2025 ; 03:00 ; 00027 ; 00061 ; 00004 ; 00001 ; 00000 ; 00000 ; 00014 ; 00018 ; 00010 ; 00027 ; 00000 ; 00000
00315 ; 13/10/2025 ; 04:00 ; 00039 ; 00066 ; 00008 ; 00002 ; 00000 ; 00000 ; 00014 ; 00016 ; 00017 ; 00029 ; 00000 ; 00000
00315 ; 13/10/2025 ; 05:00 ; 00075 ; 00054 ; 00008 ; 00000 ; 00000 ; 00000 ; 00023 ; 00014 ; 00047 ; 00051 ; 00000 ; 00000
00315 ; 13/10/2025 ; 06:00 ; 00260 ; 00095 ; 00078 ; 00003 ; 00000 ; 00000 ; 00155 ; 00026 ; 00300 ; 00082 ; 00000 ; 00000
00315 ; 13/10/2025 ; 07:00 ; 00415 ; 00144 ; 00224 ; 00014 ; 00000 ; 00000 ; 00169 ; 00042 ; 00524 ; 00154 ; 00000 ; 00000
00315 ; 13/10/2025 ; 08:00 ; 00714 ; 00200 ; 00955 ; 00022 ; 00000 ; 00000 ; 00379 ; 00059 ; 00677 ; 00213 ; 00000 ; 00000
00315 ; 13/10/2025 ; 09:00 ; 00671 ; 00242 ; 00904 ; 00032 ; 00000 ; 00000 ; 00388 ; 00055 ; 00660 ; 00171 ; 00000 ; 00000
00315 ; 13/10/2025 ; 10:00 ; 00588 ; 00278 ; 00602 ; 00049 ; 00000 ; 00000 ; 00339 ; 00060 ; 00603 ; 00226 ; 00000 ; 00000
00315 ; 13/10/2025 ; 11:00 ; 00476 ; 00289 ; 00465 ; 00044 ; 00000 ; 00000 ; 00301 ; 00076 ; 00576 ; 00208 ; 00000 ; 00000
00315 ; 13/10/2025 ; 12:00 ; 00490 ; 00307 ; 00585 ; 00056 ; 00000 ; 00000 ; 00330 ; 00072 ; 00609 ; 00198 ; 00000 ; 00000
00315 ; 13/10/2025 ; 13:00 ; 00550 ; 00286 ; 00543 ; 00045 ; 00000 ; 00000 ; 00355 ; 00058 ; 00568 ; 00193 ; 00000 ; 00000
00315 ; 13/10/2025 ; 14:00 ; 00532 ; 00284 ; 00570 ; 00034 ; 00000 ; 00000 ; 00381 ; 00070 ; 00647 ; 00169 ; 00000 ; 00000
00315 ; 13/10/2025 ; 15:00 ; 00629 ; 00261 ; 00840 ; 00037 ; 00000 ; 00000 ; 00412 ; 00062 ; 00702 ; 00148 ; 00000 ; 00000
00315 ; 13/10/2025 ; 16:00 ; 00593 ; 00280 ; 00741 ; 00040 ; 00000 ; 00000 ; 00405 ; 00070 ; 00663 ; 00163 ; 00000 ; 00000
00315 ; 13/10/2025 ; 17:00 ; 00627 ; 00289 ; 00828 ; 00062 ; 00000 ; 00000 ; 00464 ; 00061 ; 00708 ; 00152 ; 00000 ; 00000
00315 ; 13/10/2025 ; 18:00 ; 00652 ; 00290 ; 00924 ; 00053 ; 00000 ; 00000 ; 00573 ; 00052 ; 00647 ; 00141 ; 00000 ; 00000
00315 ; 13/10/2025 ; 19:00 ; 00574 ; 00241 ; 00683 ; 00034 ; 00000 ; 00000 ; 00422 ; 00050 ; 00670 ; 00104 ; 00000 ; 00000
00315 ; 13/10/2025 ; 20:00 ; 00473 ; 00182 ; 00356 ; 00026 ; 00000 ; 00000 ; 00311 ; 00023 ; 00637 ; 00074 ; 00000 ; 00000
00315 ; 13/10/2025 ; 21:00 ; 00425 ; 00121 ; 00191 ; 00015 ; 00000 ; 00000 ; 00237 ; 00014 ; 00489 ; 00063 ; 00000 ; 00000
00315 ; 13/10/2025 ; 22:00 ; 00310 ; 00110 ; 00132 ; 00012 ; 00000 ; 00000 ; 00187 ; 00009 ; 00335 ; 00033 ; 00000 ; 00000
00315 ; 13/10/2025 ; 23:00 ; 00254 ; 00093 ; 00083 ; 00011 ; 00000 ; 00000 ; 00114 ; 00021 ; 00231 ; 00028 ; 00000 ; 00000
00315 ; 13/10/2025 ; 24:00 ; 00090 ; 00076 ; 00014 ; 00006 ; 00000 ; 00000 ; 00044 ; 00015 ; 00036 ; 00024 ; 00000 ; 00000
00315 ; 14/10/2025 ; 01:00 ; 00049 ; 00047 ; 00002 ; 00002 ; 00000 ; 00000 ; 00024 ; 00014 ; 00024 ; 00033 ; 00000 ; 00000
00315 ; 14/10/2025 ; 02:00 ; 00031 ; 00054 ; 00001 ; 00004 ; 00000 ; 00000 ; 00019 ; 00014 ; 00015 ; 00025 ; 00000 ; 00000
00315 ; 14/10/2025 ; 03:00 ; 00021 ; 00071 ; 00006 ; 00004 ; 00000 ; 00000 ; 00011 ; 00017 ; 00011 ; 00026 ; 00000 ; 00000
00315 ; 14/10/2025 ; 04:00 ; 00035 ; 00066 ; 00005 ; 00002 ; 00000 ; 00000 ; 00016 ; 00011 ; 00009 ; 00025 ; 00000 ; 00000
00315 ; 14/10/2025 ; 05:00 ; 00081 ; 00072 ; 00007 ; 00004 ; 00000 ; 00000 ; 00027 ; 00019 ; 00039 ; 00046 ; 00000 ; 00000
00315 ; 14/10/2025 ; 06:00 ; 00240 ; 00109 ; 00077 ; 00008 ; 00000 ; 00000 ; 00143 ; 00019 ; 00306 ; 00049 ; 00000 ; 00000
00315 ; 14/10/2025 ; 07:00 ; 00402 ; 00173 ; 00237 ; 00015 ; 00000 ; 00000 ; 00187 ; 00030 ; 00581 ; 00115 ; 00000 ; 00000
00315 ; 14/10/2025 ; 08:00 ; 00622 ; 00282 ; 01030 ; 00046 ; 00000 ; 00000 ; 00337 ; 00038 ; 00770 ; 00136 ; 00000 ; 00000
00315 ; 14/10/2025 ; 09:00 ; 00551 ; 00322 ; 00927 ; 00066 ; 00000 ; 00000 ; 00377 ; 00053 ; 00661 ; 00161 ; 00000 ; 00000
00315 ; 14/10/2025 ; 10:00 ; 00494 ; 00316 ; 00648 ; 00053 ; 00000 ; 00000 ; 00285 ; 00065 ; 00605 ; 00225 ; 00000 ; 00000
00315 ; 14/10/2025 ; 11:00 ; 00438 ; 00323 ; 00482 ; 00061 ; 00000 ; 00000 ; 00306 ; 00098 ; 00493 ; 00208 ; 00000 ; 00000
00315 ; 14/10/2025 ; 12:00 ; 00435 ; 00357 ; 00521 ; 00091 ; 00000 ; 00000 ; 00302 ; 00075 ; 00537 ; 00202 ; 00000 ; 00000
00315 ; 14/10/2025 ; 13:00 ; 00437 ; 00350 ; 00514 ; 00076 ; 00000 ; 00000 ; 00374 ; 00061 ; 00523 ; 00161 ; 00000 ; 00000
00315 ; 14/10/2025 ; 14:00 ; 00522 ; 00297 ; 00593 ; 00048 ; 00000 ; 00000 ; 00413 ; 00079 ; 00617 ; 00143 ; 00000 ; 00000
00315 ; 14/10/2025 ; 15:00 ; 00590 ; 00312 ; 00925 ; 00067 ; 00000 ; 00000 ; 00423 ; 00060 ; 00629 ; 00195 ; 00000 ; 00000
00315 ; 14/10/2025 ; 16:00 ; 00505 ; 00361 ; 00885 ; 00079 ; 00000 ; 00000 ; 00389 ; 00085 ; 00659 ; 00191 ; 00000 ; 00000
00315 ; 14/10/2025 ; 17:00 ; 00546 ; 00322 ; 00922 ; 00069 ; 00000 ; 00000 ; 00425 ; 00051 ; 00654 ; 00136 ; 00000 ; 00000
00315 ; 14/10/2025 ; 18:00 ; 00635 ; 00264 ; 00878 ; 00037 ; 00000 ; 00000 ; 00475 ; 00065 ; 00654 ; 00190 ; 00000 ; 00000
00315 ; 14/10/2025 ; 19:00 ; 00550 ; 00290 ; 00825 ; 00052 ; 00000 ; 00000 ; 00426 ; 00041 ; 00651 ; 00131 ; 00000 ; 00000
